book,chapter,verse,start,end
27,69,23,8609.367,8614.946
27,69,24,8615.333,8621.676
27,69,25,8622.053,8628.266
27,69,26,8628.426,8634.278
27,69,27,8634.562,8641.998
27,69,28,8642.39,8648.031
27,69,29,8648.237,8655.416
27,69,30,8655.648,8662.135
27,69,31,8662.445,8668.472
27,69,32,8669.684,8675.227
27,69,33,8676.388,8682.901
27,69,34,8682.994,8689.3
27,69,35,8689.352,8694.853
27,69,36,8695.261,8703.548
27,69,37,8703.687,8711.0
27,70,1,8714.085,8716.847
27,70,2,8717.188,8723.076
27,70,3,8723.458,8732.638
27,70,4,8732.989,8738.459
27,70,5,8738.629,8749.218
27,70,6,8749.404,8760.761
27,71,1,8765.095,8770.225
27,71,2,8770.452,8777.625
27,71,3,8777.976,8787.192
27,71,4,8787.481,8794.381
27,71,5,8795.0,8801.828
27,71,6,8802.101,8812.056
27,71,7,8812.304,8817.945
27,71,8,8817.945,8823.472
27,71,9,8823.596,8829.567
27,71,10,8829.696,8835.321
27,71,11,8835.321,8842.102
27,71,12,8842.117,8848.543
27,71,13,8848.894,8857.45
27,71,14,8858.601,8864.556
27,71,15,8864.773,8872.405
27,71,16,8872.58,8879.207
27,71,17,8879.207,8886.189
27,71,18,8886.189,8897.067
27,71,19,8897.346,8905.613
27,71,20,8905.99,8917.533
27,71,21,8918.111,8921.987
27,71,22,8922.131,8932.411
27,71,23,8932.824,8939.326
27,71,24,8939.476,8949.44
27,72,1,8952.603,8960.287
27,72,2,8960.488,8965.814
27,72,3,8966.108,8971.078
27,72,4,8971.078,8978.04
27,72,5,8978.613,8983.923
27,72,6,8984.243,8989.59
27,72,7,8989.817,8995.809
27,72,8,8996.309,9002.177
27,72,9,9002.45,9008.726
27,72,10,9008.891,9018.18
27,72,11,9018.572,9024.373
27,72,12,9024.615,9030.618
27,72,13,9031.505,9037.796
27,72,14,9038.916,9045.516
27,72,15,9045.686,9056.466
27,72,16,9057.715,9069.655
27,72,17,9069.655,9080.729
27,72,18,9081.126,9087.845
27,72,19,9087.979,9097.232
27,72,20,9097.232,9101.991
27,73,1,9110.014,9116.929
27,73,2,9117.806,9125.186
27,73,3,9125.186,9130.332
27,73,4,9130.378,9135.22
27,73,5,9135.504,9141.815
27,73,6,9142.13,9148.385
27,73,7,9148.751,9154.573
27,73,8,9154.836,9161.158
27,73,9,9162.438,9167.97
27,73,10,9168.094,9173.931
27,73,11,9173.931,9179.572
27,73,12,9179.572,9185.796
27,73,13,9186.405,9192.639
27,73,14,9192.851,9198.218
27,73,15,9199.214,9205.087
27,73,16,9205.598,9210.826
27,73,17,9210.826,9216.637
27,73,18,9216.637,9222.644
27,73,19,9222.644,9229.477
27,73,20,9229.678,9235.2
27,73,21,9235.463,9240.242
27,73,22,9240.242,9246.089
27,73,23,9246.528,9251.704
27,73,24,9252.994,9258.743
27,73,25,9258.903,9264.554
27,73,26,9264.951,9272.037
27,73,27,9272.388,9279.153
27,73,28,9279.318,9290.191
27,74,1,9293.706,9302.9
27,74,2,9303.5,9313.687
27,74,3,9314.085,9321.527
27,74,4,9322.242,9329.105
27,74,5,9329.383,9335.079
27,74,6,9335.696,9342.81
27,74,7,9343.334,9350.033
27,74,8,9350.377,9357.3
27,74,9,9357.813,9364.709
27,74,10,9366.21,9373.586
27,74,11,9374.568,9381.803
27,74,12,9383.462,9388.803
27,74,13,9390.522,9397.636
27,74,14,9397.849,9405.667
27,74,15,9406.316,9413.971
27,74,16,9414.189,9420.818
27,74,17,9421.102,9428.396
27,74,18,9429.078,9437.109
27,74,19,9437.808,9445.369
27,74,20,9445.576,9452.352
27,74,21,9453.056,9458.839
27,74,22,9459.172,9467.219
27,74,23,9467.819,9474.039
27,75,1,9478.192,9482.005
27,75,2,9482.464,9489.178
27,75,3,9489.441,9493.23
27,75,4,9493.23,9500.197
27,75,5,9500.197,9507.179
27,75,6,9507.179,9512.918
27,75,7,9512.918,9518.874
27,75,8,9518.874,9523.581
27,75,9,9523.581,9537.436
27,75,10,9538.048,9543.469
27,75,11,9543.469,9549.872
27,76,1,9552.897,9557.038
27,76,2,9557.585,9562.854
27,76,3,9562.854,9568.185
27,76,4,9568.598,9575.539
27,76,5,9575.792,9580.602
27,76,6,9581.01,9589.994
27,76,7,9590.221,9596.785
27,76,8,9596.991,9604.067
27,76,9,9604.067,9610.007
27,76,10,9610.182,9616.613
27,76,11,9617.01,9622.481
27,76,12,9622.723,9630.841
27,76,13,9630.996,9636.704
27,77,1,9640.079,9643.431
27,77,2,9643.849,9650.754
27,77,3,9650.754,9659.558
27,77,4,9659.558,9666.669
27,77,5,9666.973,9672.124
27,77,6,9672.124,9676.434
27,77,7,9676.8,9683.762
27,77,8,9684.128,9689.0
27,77,9,9689.139,9694.233
27,77,10,9694.419,9700.539
27,77,11,9700.539,9705.468
27,77,12,9705.705,9712.167
27,77,13,9712.368,9719.0
27,77,14,9719.361,9725.224
27,77,15,9725.224,9731.18
27,77,16,9731.278,9737.347
27,77,17,9737.718,9746.311
27,77,18,9746.59,9755.151
27,77,19,9756.224,9764.94
27,77,20,9765.234,9773.207
27,77,21,9773.351,9779.266
27,78,1,9782.867,9790.706
27,78,2,9790.985,9796.909
27,78,3,9797.425,9802.782
27,78,4,9802.906,9813.567
27,78,5,9814.212,9824.512
27,78,6,9825.064,9833.842
27,78,7,9834.152,9843.048
27,78,8,9844.369,9854.261
27,78,9,9854.684,9860.97
27,78,10,9861.274,9867.478
27,78,11,9867.803,9873.299
27,78,12,9873.567,9880.096
27,78,13,9880.524,9886.335
27,78,14,9886.774,9892.177
27,78,15,9892.177,9898.576
27,78,16,9898.865,9904.774
27,78,17,9905.084,9911.189
27,78,18,9911.493,9917.217
27,78,19,9917.444,9924.313
27,78,20,9924.421,9935.485
27,78,21,9935.944,9946.058
27,78,22,9946.177,9951.394
27,78,23,9952.797,9957.75
27,78,24,9957.956,9964.557
27,78,25,9964.758,9971.694
27,78,26,9971.998,9978.243
27,78,27,9978.604,9985.169
27,78,28,9985.334,9990.753
27,78,29,9991.052,9996.652
27,78,30,9996.945,10002.314
27,78,31,10002.363,10010.796
27,78,32,10011.002,10017.041
27,78,33,10017.216,10022.857
27,78,34,10022.857,10029.468
27,78,35,10029.468,10035.166
27,78,36,10035.517,10040.755
27,78,37,10040.817,10046.52
27,78,38,10046.804,10057.743
27,78,39,10059.126,10064.555
27,78,40,10064.932,10070.511
27,78,41,10070.63,10076.394
27,78,42,10076.616,10082.365
27,78,43,10082.602,10088.723
27,78,44,10088.883,10095.035
27,78,45,10095.355,10101.734
27,78,46,10101.811,10107.138
27,78,47,10107.215,10112.325
27,78,48,10112.573,10118.317
27,78,49,10118.668,10126.914
27,78,50,10127.182,10136.254
27,78,51,10136.775,10143.159
27,78,52,10143.819,10149.878
27,78,53,10150.265,10158.486
27,78,54,10158.749,10164.385
27,78,55,10164.633,10175.541
27,78,56,10176.81,10182.952
27,78,57,10183.504,10190.977
27,78,58,10191.168,10197.645
27,78,59,10198.047,10204.194
27,78,60,10204.282,10209.732
27,78,61,10210.191,10215.424
27,78,62,10215.739,10221.39
27,78,63,10221.663,10227.258
27,78,64,10227.366,10233.059
27,78,65,10233.441,10238.638
27,78,66,10238.793,10244.005
27,78,67,10244.413,10250.626
27,78,68,10250.822,10257.356
27,78,69,10257.681,10264.271
27,78,70,10264.679,10270.624
27,78,71,10271.042,10279.237
27,78,72,10279.443,10285.554
27,79,1,10288.335,10300.967
27,79,2,10301.421,10311.215
27,79,3,10311.777,10318.44
27,79,4,10319.095,10326.408
27,79,5,10326.64,10333.53
27,79,6,10334.913,10345.532
27,79,7,10345.826,10351.255
27,79,8,10351.374,10360.146
27,79,9,10360.502,10372.546
27,79,10,10372.737,10383.584
27,79,11,10384.126,10392.104
27,79,12,10392.104,10401.449
27,79,13,10401.82,10412.1
27,80,1,10414.773,10419.371
27,80,2,10420.439,10428.433
27,80,3,10428.913,10437.634
27,80,4,10437.799,10443.161
27,80,5,10443.765,10450.67
27,80,6,10451.041,10456.651
27,80,7,10456.935,10463.35
27,80,8,10463.52,10469.93
27,80,9,10470.456,10477.31
27,80,10,10477.656,10485.489
27,80,11,10486.459,10492.193
27,80,12,10492.384,10498.02
27,80,13,10498.262,10504.27
27,80,14,10504.672,10512.522
27,80,15,10512.713,10520.763
27,80,16,10520.949,10527.224
27,80,17,10527.621,10533.649
27,80,18,10533.886,10539.661
27,80,19,10540.182,10546.215
27,80,20,10546.37,10553.677
27,81,1,10557.315,10560.721
27,81,2,10561.299,10566.785
27,81,3,10566.904,10572.183
27,81,4,10572.348,10577.519
27,81,5,10577.736,10583.036
27,81,6,10583.18,10592.19
27,81,7,10592.525,10598.827
27,81,8,10599.049,10610.381
27,81,9,10611.139,10617.312
27,81,10,10617.41,10623.335
27,81,11,10623.541,10633.944
27,81,12,10634.315,10640.003
27,81,13,10640.452,10647.403
27,81,14,10648.982,10655.102
27,81,15,10655.262,10661.14
27,81,16,10661.568,10667.591
27,81,17,10667.591,10675.11
27,82,1,10679.047,10687.876
27,82,2,10688.603,10695.328
27,82,3,10696.04,10700.917
27,82,4,10701.423,10707.218
27,82,5,10708.214,10717.363
27,82,6,10717.92,10724.247
27,82,7,10724.67,10730.404
27,82,8,10730.961,10738.831
27,83,1,10742.607,10744.281
27,83,2,10745.853,10752.383
27,83,3,10753.207,10759.868
27,83,4,10760.545,10766.748
27,83,5,10767.659,10775.434
27,83,6,10776.536,10782.341
27,83,7,10783.378,10788.746
27,83,8,10789.314,10795.336
27,83,9,10796.007,10801.326
27,83,10,10802.046,10808.495
27,83,11,10808.872,10814.005
27,83,12,10814.005,10825.196
27,83,13,10825.895,10830.793
27,83,14,10831.568,10837.591
27,83,15,10837.902,10843.144
27,83,16,10843.821,10850.187
27,83,17,10850.553,10855.659
27,83,18,10856.287,10862.053
27,83,19,10862.528,10869.915
27,84,1,10872.874,10876.265
27,84,2,10877.011,10881.042
27,84,3,10881.159,10891.578
27,84,4,10892.365,10906.081
27,84,5,10906.516,10911.65
27,84,6,10911.75,10917.383
27,84,7,10917.785,10926.307
27,84,8,10926.893,10933.542
27,84,9,10933.793,10942.568
27,84,10,10942.836,10948.568
27,84,11,10948.97,10960.375
27,84,12,10962.033,10972.278
27,84,13,10972.529,10978.003
27,85,1,10982.503,10985.403
27,85,2,10985.703,10991.603
27,85,3,10992.303,10998.703
27,85,4,10999.103,11005.703
27,85,5,11006.003,11011.803
27,85,6,11012.503,11018.503
27,85,7,11018.803,11025.303
27,85,8,11025.903,11031.803
27,85,9,11032.303,11044.403
27,85,10,11044.903,11050.603
27,85,11,11050.703,11056.303
27,85,12,11056.703,11062.503
27,85,13,11062.803,11069.403
27,85,14,11069.703,11075.803
27,86,1,11080.003,11089.303
27,86,2,11090.003,11099.503
27,86,3,11099.703,11104.803
27,86,4,11105.003,11112.103
27,86,5,11112.503,11119.603
27,86,6,11119.903,11126.503
27,86,7,11127.103,11132.203
27,86,8,11132.703,11138.503
27,86,9,11139.103,11148.803
27,86,10,11149.203,11156.403
27,86,11,11157.303,11167.403
27,86,12,11168.703,11175.903
27,86,13,11176.203,11183.603
27,86,14,11183.803,11193.203
27,86,15,11193.403,11201.603
27,86,16,11201.803,11211.103
27,86,17,11211.403,11223.303
27,87,1,11227.328,11234.003
27,87,2,11234.303,11240.603
27,87,3,11241.103,11246.603
27,87,4,11246.625,11257.703
27,87,5,11258.203,11266.703
27,87,6,11267.103,11274.203
27,87,7,11274.303,11279.603
27,88,1,11284.203,11292.503
27,88,2,11293.103,11299.603
27,88,3,11299.903,11305.803
27,88,4,11307.003,11312.803
27,88,5,11313.803,11320.203
27,88,6,11320.503,11332.103
27,88,7,11333.903,11339.603
27,88,8,11339.803,11347.703
27,88,9,11347.903,11356.603
27,88,10,11356.903,11366.303
27,88,11,11366.703,11373.303
27,88,12,11373.603,11379.603
27,88,13,11380.003,11387.003
27,88,14,11387.403,11395.603
27,88,15,11396.603,11402.503
27,88,16,11402.803,11409.403
27,88,17,11410.103,11416.203
27,88,18,11417.103,11423.103
27,88,19,11423.503,11430.403
27,89,1,11434.094,11437.603
27,89,2,11438.203,11446.003
27,89,3,11446.003,11454.003
27,89,4,11454.803,11460.303
27,89,5,11460.403,11467.903
27,89,6,11468.203,11475.903
27,89,7,11476.303,11483.503
27,89,8,11483.603,11490.903
27,89,9,11491.003,11500.003
27,89,10,11500.403,11508.103
27,89,11,11508.403,11517.103
27,89,12,11518.503,11525.703
27,89,13,11526.003,11533.403
27,89,14,11533.603,11539.803
27,89,15,11540.503,11548.203
27,89,16,11548.403,11554.903
27,89,17,11555.303,11561.903
27,89,18,11562.303,11569.203
27,89,19,11569.303,11575.003
27,89,20,11575.303,11586.003
27,89,21,11586.103,11591.703
27,89,22,11592.303,11598.603
27,89,23,11599.203,11604.803
27,89,24,11605.703,11611.303
27,89,25,11612.003,11617.603
27,89,26,11618.103,11623.003
27,89,27,11623.203,11630.803
27,89,28,11631.303,11636.803
27,89,29,11637.203,11642.603
27,89,30,11643.003,11648.503
27,89,31,11649.103,11655.303
27,89,32,11656.003,11661.503
27,89,33,11662.003,11667.603
27,89,34,11668.703,11675.403
27,89,35,11675.803,11682.403
27,89,36,11682.703,11687.703
27,89,37,11687.903,11694.103
27,89,38,11695.103,11701.303
27,89,39,11701.603,11707.903
27,89,40,11708.403,11714.603
27,89,41,11715.103,11720.903
27,89,42,11721.203,11726.303
27,89,43,11726.403,11732.203
27,89,44,11732.603,11738.803
27,89,45,11739.203,11745.603
27,89,46,11746.403,11751.403
27,89,47,11751.603,11759.103
27,89,48,11759.303,11766.403
27,89,49,11766.703,11774.803
27,89,50,11775.103,11782.003
27,89,51,11782.203,11790.603
27,89,52,11790.703,11798.903
27,89,53,11799.003,11803.803
27,90,1,11812.203,11822.203
27,90,2,11822.503,11832.203
27,90,3,11832.703,11838.803
27,90,4,11839.203,11847.503
27,90,5,11847.803,11854.503
27,90,6,11855.503,11862.003
27,90,7,11862.003,11867.203
27,90,8,11867.303,11874.603
27,90,9,11874.703,11882.203
27,90,10,11882.303,11894.103
27,90,11,11894.403,11899.903
27,90,12,11900.003,11905.103
27,90,13,11905.203,11910.603
27,90,14,11910.703,11917.803
27,90,15,11918.203,11924.303
27,90,16,11924.403,11931.303
27,90,17,11931.403,11941.503
27,91,1,11945.203,11951.003
27,91,2,11951.003,11957.703
27,91,3,11957.903,11963.603
27,91,4,11963.803,11972.903
27,91,5,11973.303,11979.403
27,91,6,11979.403,11986.103
27,91,7,11986.303,11994.303
27,91,8,11994.403,12000.303
27,91,9,12000.403,12006.703
27,91,10,12007.003,12014.703
27,91,11,12015.203,12021.603
27,91,12,12021.803,12028.403
27,91,13,12028.403,12034.603
27,91,14,12034.903,12041.503
27,91,15,12041.603,12050.703
27,91,16,12050.703,12057.003
27,92,1,12062.003,12064.803
27,92,2,12065.503,12070.303
27,92,3,12070.903,12076.303
27,92,4,12076.803,12082.303
27,92,5,12082.703,12090.003
27,92,6,12090.303,12096.803
27,92,7,12097.103,12102.303
27,92,8,12102.603,12111.003
27,92,9,12111.103,12114.803
27,92,10,12115.003,12123.503
27,92,11,12124.003,12129.403
27,92,12,12129.603,12136.803
27,92,13,12137.303,12142.803
27,92,14,12142.903,12148.203
27,92,15,12149.603,12155.203
27,92,16,12156.403,12162.203
27,93,1,12167.403,12177.603
27,93,2,12177.903,12183.103
27,93,3,12183.303,12191.603
27,93,4,12191.703,12199.703
27,93,5,12200.103,12209.103
27,94,1,12214.203,12218.903
27,94,2,12219.303,12224.403
27,94,3,12224.603,12230.503
27,94,4,12230.703,12237.203
27,94,5,12237.803,12243.603
27,94,6,12244.103,12249.203
27,94,7,12249.903,12256.803
27,94,8,12257.503,12262.903
27,94,9,12263.603,12270.303
27,94,10,12270.803,12276.903
27,94,11,12277.303,12283.303
27,94,12,12283.803,12291.703
27,94,13,12292.103,12298.203
27,94,14,12298.603,12303.703
27,94,15,12304.903,12310.703
27,94,16,12311.103,12317.003
27,94,17,12317.403,12323.903
27,94,18,12324.403,12330.603
27,94,19,12330.903,12338.103
27,94,20,12338.703,12344.503
27,94,21,12345.203,12350.103
27,94,22,12350.403,12355.903
27,94,23,12356.203,12364.903
27,95,1,12367.903,12373.203
27,95,2,12373.603,12378.003
27,95,3,12378.203,12383.503
27,95,4,12383.903,12389.203
27,95,5,12389.503,12395.903
27,95,6,12396.203,12402.803
27,95,7,12403.103,12413.403
27,95,8,12413.503,12418.803
27,95,9,12419.003,12425.903
27,95,10,12426.303,12434.503
27,95,11,12434.703,12440.503
27,96,1,12443.903,12449.703
27,96,2,12449.903,12456.103
27,96,3,12456.303,12462.003
27,96,4,12462.303,12468.403
27,96,5,12469.203,12474.903
27,96,6,12475.103,12480.503
27,96,7,12480.803,12486.703
27,96,8,12486.803,12493.303
27,96,9,12493.903,12500.303
27,96,10,12501.003,12510.903
27,96,11,12512.203,12518.703
27,96,12,12519.003,12526.003
27,96,13,12526.203,12536.703
27,97,1,12537.503,12545.803
27,97,2,12546.103,12551.803
27,97,3,12552.203,12556.903
27,97,4,12557.003,12562.603
27,97,5,12562.903,12570.303
27,97,6,12573.003,12578.903
27,97,7,12579.203,12587.603
27,97,8,12587.703,12596.503
27,97,9,12596.603,12604.003
27,97,10,12604.403,12612.403
27,97,11,12612.803,12618.303
27,97,12,12618.503,12623.803
27,98,1,12627.603,12637.803
27,98,2,12638.103,12644.503
27,98,3,12644.903,12654.003
27,98,4,12654.303,12660.003
27,98,5,12660.103,12665.303
27,98,6,12665.603,12671.703
27,98,7,12671.903,12677.003
27,98,8,12677.303,12682.703
27,98,9,12682.803,12692.403
27,99,1,12696.003,12702.403
27,99,2,12702.703,12708.103
27,99,3,12708.503,12712.603
27,99,4,12712.903,12722.803
27,99,5,12723.003,12729.603
27,99,6,12729.903,12740.403
27,99,7,12740.803,12748.803
27,99,8,12749.103,12758.503
27,99,9,12758.703,12767.203
27,100,1,12769.955,12774.503
27,100,2,12774.903,12779.803
27,100,3,12779.903,12789.503
27,100,4,12789.603,12797.903
27,100,5,12797.938,12804.103
27,101,1,12806.987,12814.503
27,101,2,12814.703,12823.603
27,101,3,12823.903,12832.903
27,101,4,12833.303,12839.603
27,101,5,12839.803,12851.003
27,101,6,12851.903,12861.103
27,101,7,12861.603,12870.403
27,101,8,12870.503,12879.503
27,102,1,12883.103,12889.803
27,102,2,12890.203,12896.103
27,102,3,12896.403,12907.103
27,102,4,12907.403,12913.103
27,102,5,12913.903,12920.103
27,102,6,12920.295,12925.203
27,102,7,12925.603,12931.003
27,102,8,12931.103,12936.303
27,102,9,12936.503,12942.603
27,102,10,12943.203,12949.503
27,102,11,12949.814,12957.203
27,102,12,12957.603,12962.903
27,102,13,12963.303,12969.403
27,102,14,12970.903,12977.503
27,102,15,12977.803,12984.303
27,102,16,12984.603,12991.703
27,102,17,12992.103,12997.503
27,102,18,12997.903,13003.903
27,102,19,13004.063,13010.303
27,102,20,13010.703,13017.103
27,102,21,13017.312,13022.703
27,102,22,13022.892,13029.303
27,102,23,13029.603,13036.003
27,102,24,13036.203,13040.903
27,102,25,13041.203,13049.003
27,102,26,13049.346,13055.503
27,102,27,13055.703,13066.703
27,102,28,13067.203,13071.503
27,102,29,13071.803,13077.903
27,103,1,13080.903,13089.603
27,103,2,13090.003,13095.803
27,103,3,13096.003,13102.003
27,103,4,13102.303,13109.203
27,103,5,13109.403,13115.803
27,103,6,13116.203,13121.703
27,103,7,13121.903,13127.803
27,103,8,13128.203,13134.203
27,103,9,13134.603,13139.303
27,103,10,13139.503,13146.603
27,103,11,13147.203,13153.803
27,103,12,13154.203,13160.603
27,103,13,13160.903,13166.403
27,103,14,13167.003,13172.003
27,103,15,13172.303,13178.303
27,103,16,13178.703,13185.203
27,103,17,13185.403,13193.103
27,103,18,13193.303,13198.603
27,103,19,13198.903,13205.803
27,103,20,13206.003,13214.203
27,103,21,13214.403,13219.803
27,103,22,13220.103,13229.503
27,104,1,13233.403,13241.403
27,104,2,13241.603,13247.003
27,104,3,13247.403,13256.303
27,104,4,13256.703,13262.003
27,104,5,13262.503,13268.303
27,104,6,13268.703,13274.503
27,104,7,13274.703,13280.203
27,104,8,13280.503,13286.703
27,104,9,13287.403,13294.103
27,104,10,13294.503,13300.303
27,104,11,13300.603,13306.503
27,104,12,13307.003,13314.103
27,104,13,13314.403,13322.103
27,104,14,13323.703,13332.603
27,104,15,13333.503,13343.103
27,104,16,13343.503,13349.003
27,104,17,13349.403,13355.803
27,104,18,13356.203,13362.503
27,104,19,13362.703,13368.203
27,104,20,13368.603,13374.903
27,104,21,13375.203,13381.303
27,104,22,13381.803,13388.303
27,104,23,13388.503,13394.703
27,104,24,13394.903,13404.403
27,104,25,13404.803,13414.403
27,104,26,13414.803,13421.703
27,104,27,13421.903,13427.403
27,104,28,13428.303,13433.703
27,104,29,13434.203,13442.603
27,104,30,13443.003,13449.303
27,104,31,13449.903,13456.303
27,104,32,13456.803,13463.303
27,104,33,13463.803,13469.903
27,104,34,13471.103,13476.503
27,104,35,13477.203,13487.903
27,105,1,13491.603,13497.803
27,105,2,13498.103,13503.703
27,105,3,13504.003,13510.603
27,105,4,13511.303,13516.703
27,105,5,13517.103,13523.703
27,105,6,13524.303,13529.803
27,105,7,13530.103,13536.203
27,105,8,13536.503,13542.003
27,105,9,13542.303,13547.603
27,105,10,13548.003,13554.403
27,105,11,13554.703,13562.103
27,105,12,13562.603,13567.303
27,105,13,13567.703,13574.003
27,105,14,13574.203,13580.503
27,105,15,13581.003,13586.603
27,105,16,13586.903,13593.203
27,105,17,13594.803,13599.503
27,105,18,13599.803,13605.803
27,105,19,13606.003,13611.703
27,105,20,13612.103,13617.803
27,105,21,13618.203,13623.903
27,105,22,13624.303,13629.903
27,105,23,13630.703,13636.803
27,105,24,13637.103,13643.103
27,105,25,13643.203,13648.603
27,105,26,13648.903,13653.803
27,105,27,13655.003,13660.603
27,105,28,13661.103,13667.803
27,105,29,13668.203,13673.403
27,105,30,13673.603,13678.903
27,105,31,13679.103,13684.003
27,105,32,13684.203,13689.403
27,105,33,13689.803,13695.903
27,105,34,13696.103,13701.703
27,105,35,13702.003,13708.403
27,105,36,13708.703,13714.303
27,105,37,13714.403,13720.503
27,105,38,13720.903,13727.003
27,105,39,13727.303,13733.003
27,105,40,13733.203,13739.103
27,105,41,13739.603,13746.703
27,105,42,13747.203,13751.803
27,105,43,13752.003,13757.303
27,105,44,13757.503,13763.403
27,105,45,13763.703,13771.403
27,106,1,13774.203,13780.503
27,106,2,13780.903,13786.603
27,106,3,13787.103,13792.203
27,106,4,13792.503,13799.003
27,106,5,13799.403,13808.903
27,106,6,13809.303,13814.703
27,106,7,13815.003,13825.903
27,106,8,13826.203,13831.503
27,106,9,13831.803,13839.403
27,106,10,13839.703,13845.603
27,106,11,13845.903,13851.203
27,106,12,13851.403,13856.303
27,106,13,13856.603,13862.003
27,106,14,13862.203,13868.803
27,106,15,13869.003,13875.003
27,106,16,13875.503,13881.603
27,106,17,13881.903,13888.703
27,106,18,13889.003,13895.003
27,106,19,13895.203,13900.603
27,106,20,13900.903,13906.403
27,106,21,13907.903,13913.303
27,106,22,13913.503,13918.603
27,106,23,13918.803,13929.903
27,106,24,13930.203,13935.903
27,106,25,13936.103,13942.403
27,106,26,13942.703,13947.103
27,106,27,13947.203,13952.703
27,106,28,13953.203,13959.403
27,106,29,13959.803,13966.303
27,106,30,13966.603,13973.803
27,106,31,13974.003,13979.203
27,106,32,13979.303,13985.503
27,106,33,13985.603,13990.203
27,106,34,13990.503,13996.603
27,106,35,13996.703,14002.003
27,106,36,14002.103,14008.003
27,106,37,14008.103,14013.403
27,106,38,14013.503,14023.103
27,106,39,14023.203,14032.403
27,106,40,14032.903,14038.703
27,106,41,14038.803,14044.003
27,106,42,14044.203,14050.003
27,106,43,14050.303,14058.503
27,106,44,14058.603,14064.003
27,106,45,14064.203,14070.103
27,106,46,14070.103,14075.703
27,106,47,14075.903,14088.803
27,106,48,14089.103,14099.903
27,107,1,14106.703,14110.603
27,107,2,14110.903,14115.703
27,107,3,14115.703,14122.003
27,107,4,14122.203,14128.403
27,107,5,14128.503,14133.503
27,107,6,14133.703,14139.903
27,107,7,14140.103,14145.603
27,107,8,14145.703,14150.903
27,107,9,14151.003,14156.803
27,107,10,14157.203,14163.303
27,107,11,14163.503,14168.303
27,107,12,14168.503,14173.603
27,107,13,14173.803,14179.503
27,107,14,14179.603,14185.603
27,107,15,14185.703,14190.903
27,107,16,14191.003,14196.303
27,107,17,14196.403,14202.203
27,107,18,14202.303,14208.203
27,107,19,14208.403,14214.203
27,107,20,14214.403,14219.603
27,107,21,14219.803,14225.003
27,107,22,14225.203,14230.903
27,107,23,14231.003,14236.803
27,107,24,14237.003,14243.003
27,107,25,14243.203,14249.203
27,107,26,14249.403,14255.603
27,107,27,14255.603,14262.403
27,107,28,14263.503,14269.403
27,107,29,14269.603,14274.403
27,107,30,14274.603,14280.703
27,107,31,14280.703,14285.503
27,107,32,14285.603,14290.903
27,107,33,14291.003,14296.703
27,107,34,14296.803,14301.703
27,107,35,14302.003,14309.003
27,107,36,14309.203,14314.303
27,107,37,14314.403,14321.003
27,107,38,14321.203,14326.703
27,107,39,14326.903,14332.603
27,107,40,14332.803,14338.803
27,107,41,14339.103,14345.103
27,107,42,14345.203,14351.803
27,107,43,14351.903,14358.503
27,108,1,14360.803,14362.403
27,108,2,14362.803,14368.403
27,108,3,14368.603,14373.103
27,108,4,14373.203,14378.803
27,108,5,14379.003,14385.603
27,108,6,14386.003,14391.603
27,108,7,14392.003,14398.803
27,108,8,14401.203,14409.303
27,108,9,14409.403,14418.003
27,108,10,14418.003,14425.503
27,108,11,14425.603,14430.603
27,108,12,14430.703,14436.403
27,108,13,14436.703,14442.603
27,108,14,14442.703,14448.103
27,109,1,14451.903,14454.403
27,109,2,14454.903,14465.403
27,109,3,14465.703,14471.103
27,109,4,14471.603,14476.903
27,109,5,14477.403,14483.903
27,109,6,14484.503,14489.703
27,109,7,14489.903,14496.303
27,109,8,14496.603,14502.203
27,109,9,14502.503,14507.403
27,109,10,14507.703,14514.503
27,109,11,14514.903,14521.403
27,109,12,14521.903,14528.503
27,109,13,14529.803,14535.803
27,109,14,14536.003,14544.003
27,109,15,14544.303,14550.603
27,109,16,14550.703,14561.503
27,109,17,14561.703,14570.003
27,109,18,14570.003,14579.203
27,109,19,14579.703,14587.003
27,109,20,14587.103,14594.203
27,109,21,14594.603,14604.103
27,109,22,14604.203,14610.403
27,109,23,14610.703,14616.603
27,109,24,14616.703,14622.603
27,109,25,14623.103,14629.303
27,109,26,14629.403,14634.903
27,109,27,14636.103,14641.703
27,109,28,14641.903,14650.603
27,109,29,14650.803,14657.103
27,109,30,14657.203,14663.703
27,109,31,14663.903,14670.603
27,110,1,14672.903,14682.303
27,110,2,14682.703,14689.403
27,110,3,14689.603,14699.503
27,110,4,14700.103,14710.303
27,110,5,14710.403,14716.503
27,110,6,14717.903,14724.603
27,110,7,14724.703,14729.803
27,111,1,14734.803,14741.503
27,111,2,14741.603,14746.803
27,111,3,14746.903,14752.503
27,111,4,14752.803,14758.103
27,111,5,14758.203,14762.703
27,111,6,14762.903,14768.403
27,111,7,14768.503,14774.803
27,111,8,14775.203,14780.203
27,111,9,14780.503,14787.203
27,111,10,14787.303,14796.603
27,112,1,14799.285,14805.903
27,112,2,14806.103,14810.903
27,112,3,14811.003,14815.903
27,112,4,14816.103,14821.803
27,112,5,14822.103,14827.503
27,112,6,14827.603,14832.803
27,112,7,14833.003,14839.003
27,112,8,14839.103,14844.503
27,112,9,14844.603,14852.403
27,112,10,14852.603,14860.245
27,113,1,14865.003,14872.203
27,113,2,14872.203,14877.503
27,113,3,14877.803,14882.803
